Name,Place ID,Formatted Address,Category,rating,total_reviews,Price Level,Review Text,rating_normalized,reviews_normalized,score,rank,Keywords
Ketan Sleeping Dhe John,ChIJ3dnH4xUp1i0RGSrmLkwLiP0,"Jl. Muharto Gg. 7 No.4, Kotalama, Kec. Kedungkandang, Kota Malang, Jawa Timur 65136, Indonesia","cafe, point_of_interest, food, establishment",4.8,6,,"The place is clean the food is cheap and delicious the drinks are delicious

The food is cheap the drinks are great the place is clean

The place is nice santuythe owner is really friendlythe menus are great it doesnt drain your wallet

The food is delicious

",0.95,0.0002894691136455,0.6650868407340936,1972,"santuythe owner, menus great, friendlythe menus, place, cheap drinks, great place, wallet food, clean food, place clean, drinks delicious"
Tr-T Center,ChIJm4MrJPQp1i0RmPwYJerR6YM,"Jl. Kebalen Wetan No.23, Kotalama, Kec. Kedungkandang, Kota Malang, Jawa Timur 65136, Indonesia","cafe, point_of_interest, food, establishment",4.8,6,,"Strategic location complete menua comfortable place to gather with family and friends

Always healthy together at TrT Center

Morning spirit healthy greetings
Want to be healthy please come here

Cafe Dan Healthy Community Go Herbalife

",0.95,0.0002894691136455,0.6650868407340936,1973,"strategic location, herbalife, center morning, friends healthy, healthy greetings, healthy trt, menua comfortable, trt center, place gather, come cafe"
Warkop Mbah Udeng,ChIJvZ36J8Qp1i0R1BXT1grzxMI,"Jl. Mayjen Sungkono No.4, Buring, Kec. Kedungkandang, Kota Malang, Jawa Timur 65136, Indonesia","cafe, food, store, point_of_interest, establishment",4.8,6,,"Jooos all the fish

Very helpful





",0.95,0.0002894691136455,0.6650868407340936,1974,
Phoenam,ChIJyzksfd8p1i0RPbJo2mGQ9bI,"Jl. Letjen Sutoyo No.2, Rampal Celaket, Kec. Blimbing, Kota Malang, Jawa Timur 65111, Indonesia","cafe, store, food, point_of_interest, establishment",4.8,6,,"Recommended







",0.95,0.0002894691136455,0.6650868407340936,1975,
Klub Jaya Sehati,ChIJF5L5fQ0Xei4RrrGPTD2Tx6A,"Jl. Prof. Moch Yamin No.1, Sukoharjo, Kec. Klojen, Kota Malang, Jawa Timur 65118, Indonesia","cafe, point_of_interest, food, establishment",4.8,6,,"







",0.95,0.0002894691136455,0.6650868407340936,1976,
Kafe Tantia UM,ChIJQQ56pnyCeC4R0BxY87bvQ6E,"2JP8+P36, Jl. Cakrawala, Sumbersari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65145, Indonesia","cafe, food, point_of_interest, establishment",4.8,6,,"Talking about this cafe is incomplete if you dont have FIP UM student status The shop is always crowded in the morning the afternoon is getting crowded

Regarding the exact price for the student class for drinks there are iced tea coffee juice and others The menu eats rawon noodles gadogado and many others

The seller is friendly and friendly remember dont forget to pay Because pay first before eating The sitting areas are spread across the globe near the cafe Dont go far sorry for the seller take it far away

Cultivate queues everyone wants to eat too Greetings TEP alumni

The cappuccino concoction is great egg tofu pecel fried egg ples noodles Cheap friendly the owner is never angry or sensitive Recommend for UM students

Delicious cheap and definitely full

The usual place for college kids to hang out when theres no class or just having fun with friends

Just prove it yourself

Minus the seats here



",0.95,0.0002894691136455,0.6650868407340936,1977,"um students, place college, noodles gadogado, tea coffee, shop crowded, price student, cappuccino, noodles cheap, cheap friendly, cafe incomplete"
Point Coffee,ChIJ7Rr7ep-feC4RMT8dBSWncP8,"Jl. Cendrawasih, Sukun, Kec. Sukun, Kota Malang, Jawa Timur 65147, Indonesia","cafe, food, store, point_of_interest, establishment",4.8,6,,"Long wait

The Point Coffee is great





The size is different from other PCs",0.95,0.0002894691136455,0.6650868407340936,1978,"wait, different, long wait, point, size different, great size, different pcs, coffee, coffee great, point coffee"
Phoenam,ChIJi5R0yi-BeC4Ry5CpNz2bdaQ,"Jl. Letjen Sutoyo No.2, Rampal Celaket, Kec. Blimbing, Kota Malang, Jawa Timur 65111, Indonesia","cafe, point_of_interest, food, store, establishment",4.8,6,,"Recommended







",0.95,0.0002894691136455,0.6650868407340936,1979,
Warung Kopi Espas,ChIJZ78JsiYo1i0R0XuoDMzS0zU,"Jl. Ronggo Warsito No.15, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","cafe, point_of_interest, store, food, establishment",4.8,6,,"Hungry tombo food

Comfortable





",0.95,0.0002894691136455,0.6650868407340936,1980,
Ketan Sleeping Dhe John,ChIJh7XZ-0qDeC4RAoxdyh3XdjY,"Jl. Muharto Gg. 7 No.4, Kotalama, Kec. Kedungkandang, Kota Malang, Jawa Timur 65136, Indonesia","cafe, point_of_interest, food, establishment",4.8,6,,"The place is clean the food is cheap and delicious the drinks are delicious

The food is cheap the drinks are great the place is clean

The place is nice santuythe owner is really friendlythe menus are great it doesnt drain your wallet

The food is delicious

",0.95,0.0002894691136455,0.6650868407340936,1981,"santuythe owner, menus great, friendlythe menus, place, cheap drinks, great place, wallet food, clean food, place clean, drinks delicious"
D'Tirtha Cafe,ChIJwSIExjso1i0RXyU3D9ATOcU,"Pom, Barat Jl. KH. Wahid Hasyim, Madyorenggo, Talok, Kec. Turen, Kabupaten Malang, Jawa Timur 65175, Indonesia","cafe, store, food, point_of_interest, establishment",4.8,6,,"A good place to eat together  bukber cheap prices great service

A passss hangout place





",0.95,0.0002894691136455,0.6650868407340936,1982,"good, passss, service passss, great service, eat, eat bukber, prices, cheap prices, good place, hangout place"
Seasons Street 2,ChIJK4NwWdop1i0R7FTE6_-cW34,"Jl. Kalpataru No.44, Jatimulyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141, Indonesia","cafe, store, point_of_interest, food, establishment",4.8,6,,"First time trying a drink with cheese cream which is happening right now Turns out not too bad Its good too I thought coffee and cheese wouldnt go together it turned out to be a perfect match Theres also a lot of cream cheese leaving a residue when the coffee is finished The coffee is pretty good And this is really cool Try it too Besides cheese frappe coffee there are also other variants Such as thai tea avocado cappuccino etc For the frappe coffee the price is 15k Very affordable for a cream cheese drink 

The cheesetea tastes delicious theres a coffee menu too

Awesome bro  
The most complete variant
Must try deh



",0.95,0.0002894691136455,0.6650868407340936,1983,"coffee menu, coffee finished, affordable cream, coffee price, cheesetea tastes, residue coffee, cheese frappe, drink cheesetea, try cheese, drink cheese"
GOD BLESS warung & ngopi,ChIJwSVKD00o1i0RIaheK-DCO-Q,"Jl. Sulfat, RT.1/RW.1, Pandanwangi, Kec. Blimbing, Kota Malang, Jawa Timur 65124, Indonesia","cafe, store, food, point_of_interest, establishment",4.8,6,,"Its delicious I like to know the eggs and there is a delicious cheap soto koyah again
Eat all 10k free to choose
There is beef soup bbat beef intestine
Know eggs too yah

The food is delicious Javanese cuisine The parking lot is spacious the place has a traditional feel

Yesterday tried The banting rice is delicious I can finish 2 packs hehehehe maybe if Im hungry I can get 4 packs
The cob rice is delicious the cobs are great but there are still lots of soft thorns The egg trs is also okay My husband tried the intestine which was also delicious
The price is insanely cheap

Great delicious food cheap prices polite and friendly service quite comfortable place

Its fun and the food is delicious
I like tofu with eggs and gado2 there are lots of betel menus but I havent tried one by one yet",0.95,0.0002894691136455,0.6650868407340936,1984,"egg trs, cheap soto, betel menus, javanese, tofu eggs, eggs gado2, fun food, intestine delicious, rice delicious, food cheap"
San East Coffee & Co.,ChIJa1iAEskp1i0RxxENQGiNfvc,"Jl. Raden Panji Suroso No.16, Polowijen, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia","cafe, food, point_of_interest, establishment",4.8,6,,"Nice place comfortable 

the place is delicious isnt it too crowded either then I ordered hot taro last night and the taste isnt too sweet either its just right on my tongue because sometimes its too sweet right after that my friend who ordered matcha sm ate the rice  egg the price is also quite worth it you can try it but if you bring a car its a bit difficult to park  so I suggest you just bring a motorbike good service too friendly service

The best copy in the Plaosan universe so far The coffee menu is delicious you can compete with other coffees The taste is good the taste of the coffee extract and not too sweet Ive never tried this food but they say its recommended For the menus the prices are affordable you know not up to 20 thousand The atmosphere of the place is also warm and good the baristas are santuy pol wes The place is suitable for just coffee or it can really be for meetings Overall you should try this copy 

Baristas are welcome Espresso is strong coffee maker is complete  modern 5G signal is worth it for gaming

Friendly baristas everyone likes the menu If you like coffee its definitely suitable because the taste of the coffee is quite strong Full music and fast service",0.95,0.0002894691136455,0.6650868407340936,1985,"welcome espresso, just coffee, menu delicious, compete coffees, espresso, plaosan, baristas likes, good baristas, coffee definitely, place delicious"
Klub Jaya Sehati,ChIJZTF7myeBeC4R44kBz3U9Z1k,"Jl. Prof. Moch Yamin No.1, Sukoharjo, Kec. Klojen, Kota Malang, Jawa Timur 65118, Indonesia","cafe, point_of_interest, food, establishment",4.8,6,,"







",0.95,0.0002894691136455,0.6650868407340936,1986,
VRM Coffee,ChIJG0J-0Nsp1i0RON50rH2cp0U,"Jl. Kalpataru No.5, Tulusrejo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141, Indonesia","cafe, store, food, point_of_interest, establishment",4.8,6,,"







",0.95,0.0002894691136455,0.6650868407340936,1987,
Tr-T Center,ChIJnS67Floo1i0RC__GyBZjJPU,"Jl. Kebalen Wetan No.23, Kotalama, Kec. Kedungkandang, Kota Malang, Jawa Timur 65136, Indonesia","cafe, food, point_of_interest, establishment",4.8,6,,"Strategic location complete menua comfortable place to gather with family and friends

Always healthy together at TrT Center

Morning spirit healthy greetings
Want to be healthy please come here

Cafe Dan Healthy Community Go Herbalife

",0.95,0.0002894691136455,0.6650868407340936,1988,"strategic location, herbalife, center morning, friends healthy, healthy greetings, healthy trt, menua comfortable, trt center, place gather, come cafe"
Manhattan Cafe,ChIJpxXuri0q1i0RzOEioCADvJs,"Jl. Terusan Danau Sentani No.C4E-33, Madyopuro, Kec. Kedungkandang, Kota Malang, Jawa Timur 65139, Indonesia","cafe, point_of_interest, food, establishment",4.8,6,,"Clean and cozy cafe The peach tea is soooo delicious 

The place is comfortable there are also smokers and pollutionfree there is also a back terrace and also for those who like to bring laptops they can do their assignments while having sex



Nice place to hang out

",0.95,0.0002894691136455,0.6650868407340936,1989,"pollutionfree, comfortable, smokers pollutionfree, tea soooo, place comfortable, peach, nice place, terrace, clean cozy, peach tea"
Manhattan Cafe,ChIJR4SSBnWDeC4RODUvNOLurjk,"Jl. Terusan Danau Sentani No.C4E-33, Madyopuro, Kec. Kedungkandang, Kota Malang, Jawa Timur 65139, Indonesia","cafe, food, point_of_interest, establishment",4.8,6,,"Clean and cozy cafe The peach tea is soooo delicious 

The place is comfortable there are also smokers and pollutionfree there is also a back terrace and also for those who like to bring laptops they can do their assignments while having sex



Nice place to hang out

",0.95,0.0002894691136455,0.6650868407340936,1990,"pollutionfree, comfortable, smokers pollutionfree, tea soooo, place comfortable, peach, nice place, terrace, clean cozy, peach tea"
Setrup Slamet Dau,ChIJebLfKLcn1i0RhPmjT6UFJHw,"Jl. Raya Dermo No.10, Dermo, Mulyoagung, Kec. Dau, Kabupaten Malang, Jawa Timur 65151, Indonesia","cafe, point_of_interest, food, establishment",4.8,5,,"Its really deliciousa favorite whether to drink on the spot or take it home

Old school Setrup Ice delicious cheap and also a cozy place

Kane Lop



",0.95,0.0002315752909164,0.6650694725872749,1991,"home old, drink, kane lop, delicious, kane, cheap cozy, drink spot, really deliciousa, cozy place, setrup ice"
cangkrukan | mulya perkasa anugerah | cafe suhat,ChIJp3juLVCBeC4RHLitY6D3PZc,"3J39+VGM, Jl. Soekarno Hatta, Jatimulyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141, Indonesia","cafe, point_of_interest, food, establishment",4.8,5,,"







",0.95,0.0002315752909164,0.6650694725872749,1992,
Republik Soto Ayam Malangan,ChIJl6Ie6HKCeC4RwKcY5f83XJU,"Jl. Trunojoyo No.29, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","cafe, food, point_of_interest, establishment",4.8,5,1.0,"Soto Ayam is delicious the seasoning is just right the tea is also delicious coming soon Cwimie Gobyos typical of Malang guaranteed to sweat great guaranteed to come back another time kane lop

The owner is an aging rocker from Arema Ngalam Arek Malang
He and Yudi are the older siblings of Wahyu Gang Voice  Arema Voice Both are vocalists

Republic of Soto Ayam Malangan immediately proclaims PANGSITCWIMIE DeGOBBYOOS New Menu  HALAL  No Preservatives

The food is delicious the iced tea tastes just right its not too sweet its hard to find something like this the prices are friendly the father who sells it is very friendly 



",0.95,0.0002315752909164,0.6650694725872749,1993,"iced, malangan immediately, malang, delicious iced, ngalam arek, republic soto, arema ngalam, tea tastes, soto, ayam delicious"
Cafe la menza,ChIJkRd0Wgb_1y0RROw3HYr-Mzo,"Jl. Raya Tlogomas No.45, Dusun Rambaan, Tlogomas, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia","cafe, point_of_interest, food, establishment",4.8,5,,"nice idea to have this place especially when waiting for queue on your doctors call

The place is small but comfortable especially for waiting in line or flash bites between patient shifts

The decoration of the room is cool utilizing the corner space on the 2nd floor The furniture is also a combination of classic and modern which really blends together

But whats a bit annoying is actually the barista might be even cooler if you use a barista apron with the cafe branding Because several times the barista came here wearing the UMM Hospital employee uniform batik So it kind of loses the feel of the cafe a bit 

For the menu I like caramel macchiato the most The sweetness is just right a little sweet but still safe not as sweet as in cafes in general

Overall recommended for hospital visitors or patient caretakers

I said quite unique why unique
This cafe is located on the second floor of the Malang Muhammadiyah university general hospital a quite comfortable cafe



",0.95,0.0002315752909164,0.6650694725872749,1994,"hospital quite, general hospital, doctors place, cafe branding, use barista, hospital visitors, sweet cafes, unique cafe, umm hospital, barista apron"
Kocek Ceban,ChIJ8yhN1aBZei4RHHSYmfa9wIg,"Jl. Raya Mulyorejo No.99, Mulyorejo, Kec. Sukun, Kota Malang, Jawa Timur 65147, Indonesia","cafe, food, store, point_of_interest, establishment",4.8,5,,"The location is visible from the street the stall is very eyecatching the price is quite cheap for the quality of the taste of the drink which is equivalent to expensive drinks at the mall

Really recommended there are many flavors the price is relatively cheap but the quality is ok lets go here

Really cool



",0.95,0.0002315752909164,0.6650694725872749,1995,"expensive, stall, recommended flavors, price quite, location visible, drinks, quality taste, visible street, flavors price, mall really"
MOMO COFFE CAT,ChIJ5Yy52DRZei4RiVBQ9_SCfvk,"Gg. III No.55, Tunjungsekar, Kec. Lowokwaru, Kota Malang, Jawa Timur 65142, Indonesia","cafe, store, food, point_of_interest, establishment",4.8,5,,"Cats are annoying but whats so stupid is mom getting pregnant out of wedlock

The cat friendly service is also cute and funny

Ok all cats are like dogs

Very friendly experience

",0.95,0.0002315752909164,0.6650694725872749,1996,"mom, mom getting, pregnant wedlock, cute funny, friendly service, whats stupid, like dogs, annoying whats, dogs friendly, wedlock cat"
Kedai Mbah Bakar,ChIJk4lOxw0p1i0RHdqEyqnVc44,"Unnamed Road, 5M8V+8P4, Lawang, Kec. Lawang, Kabupaten Malang, Jawa Timur 65211, Indonesia","cafe, food, point_of_interest, establishment",4.8,5,,"find an expresso coffe with a fair price







",0.95,0.0002315752909164,0.6650694725872749,1997,
WARUNG GIRAS 77,ChIJ0W3VA7371y0RDupomS9hWMo,"Jl. Joyo Utomo No.522, Merjosari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia","cafe, food, store, point_of_interest, establishment",4.8,5,,"WAWW

A comfortable coffee shop very good prices below other warkop with good quality Its a good place to hang out and have a coffee Hehehe
But seriously this is delicious

If you want to find a coffee shop that is cheap
Here it is
Free wifi is available and the coffee is not inferior to coffee in general which is sold standard Its much cheaper here
If you only have 3k money you can hang out here

Nice place to hang out and share

Great  really recommend for young people",0.95,0.0002315752909164,0.6650694725872749,1998,"warkop good, wifi, shop good, wifi available, good place, cheap free, coffee inferior, prices warkop, hang coffee, comfortable coffee"
kimkim snack&ice,ChIJw66zUtSDeC4R_-uGqj6RwWw,"2J4R+PXJ, Kotalama, Kedungkandang, Malang City, East Java 65136, Indonesia","cafe, point_of_interest, food, establishment",4.8,5,,"complete cheap and delicious flavor variant powder

There are a variety of special flavors available

Whats wrong sir

good taste friendly price

Tastysaving price",0.95,0.0002315752909164,0.6650694725872749,1999,"tastysaving, complete cheap, price, variety special, delicious, friendly price, powder, tastysaving price, variant powder, special flavors"
cangkrukan | mulya perkasa anugerah | cafe suhat,ChIJ8Qrxs-Up1i0RlJnxRndpLIE,"3J39+VGM, Jl. Soekarno Hatta, Jatimulyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141, Indonesia","cafe, food, point_of_interest, establishment",4.8,5,,"







",0.95,0.0002315752909164,0.6650694725872749,2000,
cangkrukan | mulya perkasa anugerah | cafe suhat,ChIJ2atjiNMp1i0RgJGS8W-8NUw,"3J39+VGM, Jl. Soekarno Hatta, Jatimulyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141, Indonesia","cafe, food, point_of_interest, establishment",4.8,5,,"







",0.95,0.0002315752909164,0.6650694725872749,2001,
kimkim snack&ice,ChIJz206nEIo1i0R3oC8ItvjFS4,"2J4R+PXJ, Kotalama, Kedungkandang, Malang City, East Java 65136, Indonesia","cafe, food, point_of_interest, establishment",4.8,5,,"complete cheap and delicious flavor variant powder

There are a variety of special flavors available

Whats wrong sir

good taste friendly price

Tastysaving price",0.95,0.0002315752909164,0.6650694725872749,2002,"tastysaving, complete cheap, price, variety special, delicious, friendly price, powder, tastysaving price, variant powder, special flavors"
Sehati Coffee and Drink,ChIJb4Z8uDKDeC4RRye-TJUnCI0,"Jl. Ikan Piranha No.49, Purwodadi, Kec. Blimbing, Kota Malang, Jawa Timur 65142, Indonesia","cafe, store, food, point_of_interest, establishment",4.8,5,,"It tastes good at a low price
Really recommended

Coffee  chicken noodle

It feels guaranteed to make you want to come back again

Great cafe

Reasonable",0.95,0.0002315752909164,0.6650694725872749,2003,"want come, good, come great, low price, price really, noodle, chicken, noodle feels, recommended coffee, cafe reasonable"
Depot Pak No CL - UB,ChIJQaAd5wkp1i0R3upq_aJRXt8,"Jalan GOR Pertamina Universitas Brawijaya, Kantin Cl UB kav. 1, Kelurahan Penanggungan, Kecamatan Klojen, Ketawanggede, Kec. Lowokwaru, Kota Malang, Jawa Timur 65113, Indonesia","cafe, food, point_of_interest, establishment",4.8,5,,"Many choices definitely full good taste affordable price

Its really good to eat annual





",0.95,0.0002315752909164,0.6650694725872749,2004,"really, definitely, eat, price, definitely good, taste, choices definitely, annual, affordable price, eat annual"
"Jamu ""Mbak Ve Sawojajar"" ( Mbak Ve Kicthen )",ChIJ6WWfjDMr1i0RlB9kUztcZ8c,"H1-G15, Jl. Danau Sentani Tim. III No.G.15, Madyopuro, Kec. Kedungkandang, Kota Malang, Jawa Timur 65139, Indonesia","cafe, point_of_interest, food, establishment",4.8,5,,"Delicious and healthy

Because Jamu Nasi Kencur Ms Ve is the best Jamu Ive ever drank

Original ingredients without preservatives



",0.95,0.0002315752909164,0.6650694725872749,2005,"ms, ms ve, delicious, nasi kencur, healthy, drank original, preservatives, ingredients preservatives, jamu ive, best jamu"
Warung Sari,ChIJMTs0PtUp1i0Rw2oQ1XwARDs,"Jl. Ambarawa No.17, Sumbersari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65145, Indonesia","cafe, food, point_of_interest, establishment",4.8,5,,"A very simple shop but full of meaning

Too bad its not open at night

Artists meeting place



",0.95,0.0002315752909164,0.6650694725872749,2006,"bad, meaning, meaning bad, open, meeting, place, night artists, artists meeting, shop meaning, simple shop"
Cafe D'Duren Medan,ChIJvSRfCsIp1i0RYn4JRASg6eE,"Jalan Abdul Manan Wijaya No.317C, Pujon, Gesingan, Pujon Lor, Kec. Pujon, Kabupaten Malang, Jawa Timur 65391, Indonesia","cafe, food, point_of_interest, establishment",4.8,5,,"Medan durian and coffee are really delicious

Duren mania





",0.95,0.0002315752909164,0.6650694725872749,2007,"really, delicious, mania, really delicious, coffee, coffee really, medan, duren mania, duren, durian"
Roti Goreng Dieng Malang,ChIJLZW7jYaCeC4R2ikF928zlFo,"Jl. Terusan Dieng No.47, Pisang Candi, Kec. Sukun, Kota Malang, Jawa Timur 65146, Indonesia","cafe, food, point_of_interest, establishment",4.8,5,,"The fried bread is champion weak polllll  especially when its freshly fried in the morning soft filling The spring rolls are also delicious cheap the contents are full and not hollow the tauco sauce is very suitable with the spring rolls eaten with green chilies wow this has been a customer for a long time if you pass by the Dieng canal you have to stop by If you buy you have to get a bonus with the mas Highly recommended

The location is to the east of Indomaret Dieng canal across from Bambang a pediatrician

The fried bread is the best
The rice uduk is also delicious and cheap
Hope it always sells well

Excellent



",0.95,0.0002315752909164,0.6650694725872749,2008,"chilies wow, tauco sauce, dieng canal, fried morning, delicious cheap, pediatrician fried, uduk delicious, best rice, spring rolls, bread champion"
Depot Pak No CL - UB,ChIJfa-27OvZ1y0RXVBIn1x-V-s,"Jalan GOR Pertamina Universitas Brawijaya, Kantin Cl UB kav. 1, Kelurahan Penanggungan, Kecamatan Klojen, Ketawanggede, Kec. Lowokwaru, Kota Malang, Jawa Timur 65113, Indonesia","cafe, food, point_of_interest, establishment",4.8,5,,"Many choices definitely full good taste affordable price

Its really good to eat annual





",0.95,0.0002315752909164,0.6650694725872749,2009,"really, definitely, eat, price, definitely good, taste, choices definitely, annual, affordable price, eat annual"
Warung kopi gorengan 88,ChIJSXqQn1Ap1i0Rs5GKVE23xIk,"Jl. Cengger Ayam I No.6, Tulusrejo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141, Indonesia","cafe, food, point_of_interest, establishment",4.8,5,,"

The most delicious fried food Ive ever tasted creamy tastes just right big and not too salty The price is Rp 1000s The place is simple and clean Many come here before work college and office There is also black coffee and a variety of sachet coffee If we are bored with cafes modern hangouts etc we can come here to learn simplicity listen to stories of buildersworkers let go of our smartphones and start chatting with people around 

Delicious cheap friendly



",0.95,0.0002315752909164,0.6650694725872749,2010,"tasted creamy, place simple, sachet coffee, coffee variety, cheap, 1000s place, people delicious, rp 1000s, fried, cafes modern"
Saung JT Polehan,ChIJRdCKcHUp1i0RuNgS8WS2BrQ,"Jl. Permadi, RT.06/RW.01 41, Polehan, Kec. Blimbing, Kota Malang, Jawa Timur 65121, Indonesia","cafe, food, point_of_interest, establishment",4.8,5,,"Very calm to gain knowledge

Joss 

Mantap bersih nyaman

comfortable

",0.95,0.0002315752909164,0.6650694725872749,2011,"joss, gain, mantap, bersih, knowledge, calm, gain knowledge, comfortable, bersih nyaman, nyaman comfortable"
cangkrukan | mulya perkasa anugerah | cafe suhat,ChIJSxhXjB4p1i0RhiDhbFvGwdg,"3J39+VGM, Jl. Soekarno Hatta, Jatimulyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141, Indonesia","cafe, food, point_of_interest, establishment",4.8,5,,"







",0.95,0.0002315752909164,0.6650694725872749,2012,
Boss Cafe,ChIJV0JrDOcp1i0RCGXBIVa6mfg,"Jl. Raya Dermo No.32, Jetis, Mulyoagung, Kec. Dau, Kabupaten Malang, Jawa Timur 65151, Indonesia","cafe, point_of_interest, food, establishment",4.8,4,,"Tasty stmj nice coffee good foodie and everything

His mother is really friendly there are various kinds of food and drinks Theres laundry too theres stmj VERY COOL

Her mother is really good

",0.95,0.0001736814681873,0.6650521044404561,2013,"mother really, tasty, drinks, kinds food, foodie mother, really friendly, nice coffee, theres stmj, stmj, stmj cool"
Cappuccino Cincau,ChIJRaG99b2BeC4Ry3D4f-NOqic,"Jl. Mayjend Panjaitan No.127, Penanggungan, Kec. Klojen, Kota Malang, Jawa Timur 65113, Indonesia","cafe, point_of_interest, food, establishment",4.8,4,,"Even though its raining I still want ice cream You can request more ice again  success for the mas

Its still raining Im still excited about selling ice caps I want to make it 

A comfortable place  fresh drinks make the coffee eyes awake

Perfect for daytime

Tastes good ",0.95,0.0001736814681873,0.6650521044404561,2014,"caps, make coffee, daytime tastes, cream request, drinks make, caps want, raining im, ice success, mas raining, selling ice"
Tumbas Kopi (coffee drink & barber shop),ChIJFaswbVxXeC4RJBtcDJHw9sM,"Jl. Raya Candi VI A No.146, Karangbesuki, Kec. Sukun, Kota Malang, Jawa Timur 65149, Indonesia","cafe, point_of_interest, food, establishment",4.8,4,,"Delicious great affordable prices and remember every Friday there is a Buy One Get One package

Gasin Kawan Gasek Area Karang Besuki Malang City

Recommended



",0.95,0.0001736814681873,0.6650521044404561,2015,"buy package, delicious great, gasin, gasek, kawan, besuki malang, city recommended, affordable prices, area karang, package gasin"
Warung Bu Fahmi,ChIJ6ZsipkDH1y0RMK8YLcTOybc,"Jl. Seram No.16, Kasin, Kec. Klojen, Kota Malang, Jawa Timur 65117, Indonesia","cafe, food, point_of_interest, establishment",4.8,4,,"good coffee while waiting for police call





",0.95,0.0001736814681873,0.6650521044404561,2016,
Kopi Gankjoss,ChIJG7lFo9GDeC4RNgHz_HfMdPQ,"2JGR+WV5, Jl. Lap. Brawijaya, Kesatrian, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia","cafe, store, food, point_of_interest, establishment",4.8,4,,"





",0.95,0.0001736814681873,0.6650521044404561,2017,
Kedai Manise,ChIJxcKz1q751y0REwYnR5083Zs,"Jl. Raya Tlogomas No.26, Tlogomas, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia","cafe, food, point_of_interest, establishment",4.8,4,1.0,"Cheap and tasty

Good but narrow



",0.95,0.0001736814681873,0.6650521044404561,2018,
Gugun'z,ChIJxeNvLAUp1i0R4CxcdFx6z6U,"Kampung Kuliner, Jl. Gajayana, Dinoyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia","cafe, food, point_of_interest, store, establishment",4.8,4,,"Nice





",0.95,0.0001736814681873,0.6650521044404561,2019,
Meja Kopi,ChIJv8Zlvx8o1i0RbsuZC25Ocio,"Jenderal, Jl. Sunandar Priyo Sudarmo No.22, Purwantoro, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia","cafe, store, food, point_of_interest, establishment",4.8,4,,"Spacious place in front of Winning Jaya Motor workshop While waiting for the work on Mobio you can eat Chinese food which is definitely halal with large portions and low prices
The fried noodles are special

The wonton noodles are delicious
Even though its cold its not sticky its still chewy
The chicken is also delicious



",0.95,0.0001736814681873,0.6650521044404561,2020,"jaya, halal, halal large, winning jaya, motor workshop, work mobio, mobio, chicken delicious, eat chinese, noodles special"
Niki Mirah Cafe & Angkringan,ChIJrRtJgFr71y0RXX6wnkbbCu8,"Jl. Soekarno Hatta Ptp I No.17, Mojolangu, Kec. Lowokwaru, Kota Malang, Jawa Timur 65142, Indonesia","cafe, restaurant, food, point_of_interest, establishment",4.8,4,,"hooray
There is an AK WHOLESALE branch






",0.95,0.0001736814681873,0.6650521044404561,2021,
Niki Mirah Cafe & Angkringan,ChIJfaFqBKIp1i0RgyOmJNX6sew,"Jl. Soekarno Hatta Ptp I No.17, Mojolangu, Kec. Lowokwaru, Kota Malang, Jawa Timur 65142, Indonesia","cafe, restaurant, point_of_interest, food, establishment",4.8,4,,"hooray
There is an AK WHOLESALE branch






",0.95,0.0001736814681873,0.6650521044404561,2022,
Rumah Susu,ChIJk7SdxLn_1y0ReV1FTMTA7Eg,"Jl. Raya Tlogomas No.54b, RT.01, Tlogomas, Kec. Lowokwaru, Kota Malang, Jawa Timur 65151, Indonesia","cafe, food, point_of_interest, establishment",4.8,4,,"the seller is friendly the price is cheap wow

Cheap prices are suitable for student pockets Only 56 thousand can already get but the taste is more than the price Overall the value can be said to be 910 Open only in the afternoon until late at night But usually if the night is a little around half past 8 or 8 its over Can be ordered on GOFOOD too for those who are lazy to leave the house



",0.95,0.0001736814681873,0.6650521044404561,2023,"seller, overall value, gofood lazy, student pockets, value said, wow cheap, gofood, ordered gofood, seller friendly, taste price"
